Text	Label	Label ID
I watched a very terrfying film in LT2.  This film really pushed á my heart out of my body and I was forced to go out before the á second reel ended.	fear	2
When I heard about the way a parent of a friend had mistreated á him, and caused a great instability.	disgust	5
A friend of mine lent me his apartment for holidays and besides á this he was a fine person. Months later I knew that he died á tragically in a moto accident. He was very young, and I felt sad á and couldn't believe it (until today).	sadness	4
When I have suffered a terrible fit of eating, that frequently á occurs. Then I eat everything, I act like a glutton I eat big á amounts of food, sometimes even half a loaf.	shame	6
When I passed successive exams to enter the school of medicine.	joy	1
Meddlesomeness of my mother about the way I live. She thinks I am á to free in my behavior for instance when a boyfriend stays the á night.	anger	3
I had been searching for housing for Fall at UCB and I was á finally offered a place - then an ordeal followed, first I á accepted then refused - related to my parents judgment (they're á paying for me). Turns out that I was so upset at what my Dad said á to me that I hung up on him. He called back and threatened to cut á me off financially and emotionally.	anger	3
When climbing up the stairs to the top of a ski-jumping hill.	fear	2
At a certain person's lack of cleanliness, at home and á personally.	disgust	5
I cannot remember a situation in which I felt ashamed. I was á eating with some people and a little boy I took care of. I warned á him often not to knock down his glass of mild. When I took á out his chair I knocked down my own glass.	shame	6
A friend visited and made comments that my house/garden were not á as neat/tidy as in the past. I'd not seen her a year - She á implied I'd gone to the pack (I'd only been working full time, á and taking 3 University exams part time).	anger	3
When I heard what mark I had got at the entrance examination and á I realized my admittance to the University was almost certain.	joy	1
When I hadn't studied for an exam, so I pretended to be sick so I á wouldn't have to go to school. I lied to my mother - she realized á I had been lying when she got home from work and found that I had á been over to a friend's place.	shame	6
When a student accused me of having stolen his textbook  as he á had found a form bearing my name in his other books and all my á explanations fell on deaf ears.	disgust	5
When a boy, who was drunk, insulted me in front of a crowd.  I á was stopped from punching him for it.	anger	3
When we received  our academic result I learnt that my  results á were bad as I had not done my best.  The results of my á accquaintances were good and when they asked me about my results á I really did not want to answer.	shame	6
I visited a special education school. The headmaster applied a á policy of strict positive - negative reinforcement to the á children involved. Children who measured up to his standards were á made a fuss of - children who didn't were ignored.	anger	3
Failed to be elected to be a class leader.	anger	3
Getting a part-time job.	joy	1
My father who is very quiet discovered I was going out with a á coloured boy. He called me names and was really upset.	shame	6
When I saw a woman subjugated by money and not being able to hide á how she hated herself for not having the will power to get out of á such a situation because it was convenient, according to what she á told me.	disgust	5
I felt guilty when I said bad things to my sister, I had not á intended to do so.  She cried a lot and later she fell ill and I á felt responsible for her illness.	guilt	7
When my mother scolded me for something, very insignificant, without á knowing the real cause of what had happened.	sadness	4
It was discovered that I had received a warning letter as my á G.P.A was very low.	shame	6
I had an interview for entry into college. The results were to be á announced on radio. After a long period of waiting the results á were released. I had succeded - tension was relieved by joy.	joy	1
